YEAR,MAX,MIN
1946,50.4,35.4
1947,39.4,34.3
1948,57.4,36.3
1949,39.4,23.4
1950,33.4,21.4
1951,45.3,35.4
1952,35.4,31.3
1953,48.4,29.3
1954,37.4,30.4
1955,25.3,15.4
1956,61.3,50.4
1957,43.3,21.4
1958,32.0,11.3
1959,45.0,31.3
1960,61.3,41.4
1961,43.0,25.0
1962,41.0,27.3
1963,34.3,21.9
1964,30.0,8.4
1965,51.4,31.3
1966,36.0,33.1
1967,48.4,39.0
1968,39.9,22.3
1969,36.0,18.0
1973,50.0,32.0
1974,42.1,23.0
1975,64.0,46.0
1976,30.0,5.9
1977,36.0,29.8
1978,35.1,32.9
1979,54.0,38.8
1980,48.9,26.1
1981,39.0,23.0
1982,63.0,37.9
1983,37.0,32.0
1984,28.0,10.9
1985,34.0,24.1
1986,32.0,16.0
1987,37.0,16.0
1988,46.9,21.9
1989,46.0,24.1
1990,42.1,15.1
1991,33.1,3.9
1992,33.1,14.0
1993,46.0,33.1
1994,55.9,37.0
1995,45.0,28.9
1996,34.0,28.9
1997,30.0,24.1
1998,64.0,57.0
1999,54.0,32.0
2000,37.0,12.0
2001,68.0,54.0
2002,28.0,10.0
2003,43.0,33.1
2004,46.9,26.1
2005,28.0,3.9
2006,26.1,6.1
2007,33.1,18.0
2008,21.9,7.0
2009,32.0,23.0
2010,30.0,19.4
2011,52.0,35.1
2012,60.1,27.0
2013,55.9,24.1
2014,39.9,23.2
2015,46.9,28.9
2016,33.8,26.6
2017,64.9,30.0
2018,32.0,25.0
