YEAR,MAX,MIN
1947,90.3,67.3
1948,78.3,69.3
1949,86.4,61.3
1950,78.3,61.3
1951,76.3,61.3
1952,90.3,69.3
1953,84.4,56.3
1954,91.2,69.3
1955,84.4,60.3
1956,88.3,65.3
1957,73.4,66.4
1958,82.4,63.3
1959,85.3,61.0
1960,82.9,60.4
1961,79.3,62.4
1962,80.4,59.0
1963,82.9,64.9
1964,71.4,49.3
1965,89.1,66.9
1966,87.1,73.0
1967,75.9,57.9
1968,92.3,63.0
1969,81.0,64.9
1973,93.9,75.9
1974,93.9,70.0
1975,73.9,53.1
1976,84.9,52.9
1977,91.9,61.9
1978,84.9,68.0
1979,91.9,72.0
1980,93.9,65.8
1981,93.9,73.0
1982,86.0,55.9
1983,89.1,55.9
1984,90.0,62.1
1985,90.0,61.0
1986,84.0,64.0
1987,90.0,68.0
1988,93.0,59.0
1989,78.1,62.1
1990,73.0,59.0
1991,88.0,66.0
1992,81.0,61.0
1993,82.0,59.0
1994,72.0,64.0
1995,102.9,73.0
1996,82.9,66.0
1997,93.0,72.0
1998,86.0,61.0
1999,82.0,57.0
2000,88.0,62.1
2001,80.1,57.0
2002,82.0,57.0
2003,82.9,57.0
2004,87.1,68.0
2005,86.0,72.0
2006,87.1,66.0
2007,80.1,57.9
2008,81.0,62.1
2009,82.0,57.9
2010,84.0,64.9
2011,87.1,66.0
2012,93.0,66.0
2013,84.0,57.9
2014,84.9,68.0
2015,86.0,68.0
2016,88.0,68.0
2017,82.9,72.0
2018,95.0,70.0
