YEAR,MAX,MIN
1947,28.4,17.4
1948,52.3,40.3
1949,27.3,11.3
1950,36.3,18.3
1951,35.4,30.4
1952,35.4,23.4
1953,45.3,38.3
1954,36.3,19.4
1955,58.3,36.3
1956,33.4,22.5
1957,56.3,29.3
1958,36.3,29.3
1959,41.4,26.4
1960,33.4,21.9
1961,46.0,26.4
1962,28.4,21.0
1963,44.4,20.3
1964,54.3,28.0
1965,37.9,26.1
1966,55.4,28.9
1967,34.0,28.9
1968,60.4,36.0
1969,43.3,19.0
1973,70.0,48.9
1974,45.0,39.0
1975,45.0,21.9
1976,45.0,27.0
1977,70.0,50.9
1978,37.9,32.0
1979,32.0,15.1
1980,55.0,21.0
1981,62.1,36.0
1982,51.1,32.0
1983,46.0,25.0
1984,50.0,28.0
1985,48.0,18.0
1986,43.0,35.1
1987,41.0,32.0
1988,30.0,17.1
1989,62.1,27.0
1990,69.1,52.0
1991,44.1,24.1
1992,35.1,21.9
1993,46.9,7.0
1994,51.1,30.9
1995,77.0,43.0
1996,60.1,25.0
1997,25.0,12.9
1998,32.0,23.0
1999,39.9,21.9
2000,64.9,32.0
2001,50.0,27.1
2002,63.0,37.0
2003,57.0,34.0
2004,41.0,26.6
2005,41.0,21.0
2006,43.0,25.0
2007,42.1,30.9
2008,57.0,30.2
2009,57.9,23.2
2010,50.0,39.9
2011,42.1,26.2
2012,80.1,63.0
2013,41.0,23.0
2014,53.1,28.9
2015,62.1,28.9
2016,57.9,43.0
2017,33.1,16.0
2018,50.0,22.1
