YEAR,MAX,MIN
1947,76.3,53.4
1948,88.3,56.3
1949,73.4,45.3
1950,70.3,47.3
1951,65.3,42.4
1952,79.3,49.3
1953,71.2,47.3
1954,69.3,52.3
1955,89.2,64.4
1956,86.4,51.3
1957,70.3,46.4
1958,75.4,62.4
1959,56.3,47.3
1960,69.4,60.1
1961,74.3,45.0
1962,86.4,48.4
1963,85.3,55.4
1964,68.4,45.0
1965,61.3,52.0
1966,72.0,39.9
1967,82.0,63.0
1968,80.4,64.9
1969,75.0,66.0
1973,72.0,53.1
1974,73.9,46.9
1975,71.1,57.9
1976,71.1,50.0
1977,72.0,61.9
1978,81.9,63.0
1979,75.9,46.9
1980,72.0,57.0
1981,71.1,48.9
1982,68.0,46.9
1983,69.1,53.1
1984,64.0,37.0
1985,75.9,39.9
1986,63.0,51.1
1987,81.0,64.0
1988,73.0,57.9
1989,70.0,46.9
1990,73.0,53.1
1991,91.0,68.0
1992,84.9,68.0
1993,59.0,51.1
1994,91.0,71.1
1995,84.9,54.0
1996,66.0,51.1
1997,84.0,64.0
1998,77.0,66.2
1999,66.9,50.0
2000,66.9,44.1
2001,71.1,48.0
2002,75.9,48.0
2003,82.0,50.0
2004,73.9,60.8
2005,70.0,54.0
2006,79.0,53.1
2007,71.1,39.0
2008,71.1,48.9
2009,82.0,64.0
2010,75.0,59.0
2011,59.0,42.1
2012,79.0,48.9
2013,64.0,51.1
2014,68.0,44.1
2015,82.9,55.9
2016,82.9,60.1
2017,88.0,62.1
2018,89.1,64.0
