YEAR,MAX,MIN
1947,62.4,46.4
1948,82.4,43.3
1949,52.3,42.4
1950,69.3,51.3
1951,81.3,62.4
1952,60.3,46.4
1953,82.4,50.4
1954,60.3,37.4
1955,70.3,49.3
1956,72.3,40.3
1957,53.4,43.3
1958,72.3,43.3
1959,84.0,64.4
1960,71.4,57.4
1961,64.4,48.9
1962,88.0,53.4
1963,68.4,39.0
1964,79.0,43.3
1965,73.0,42.1
1966,69.1,54.0
1967,64.9,42.1
1968,60.4,44.1
1969,64.0,43.3
1973,68.0,43.0
1974,75.0,57.0
1975,88.0,66.9
1976,81.0,59.9
1977,93.0,63.9
1978,77.0,63.0
1979,78.1,43.9
1980,73.9,43.0
1981,75.9,34.9
1982,80.1,51.1
1983,69.1,52.0
1984,71.1,55.9
1985,79.0,41.0
1986,55.9,41.0
1987,82.9,51.1
1988,75.0,44.1
1989,73.9,60.1
1990,70.0,50.0
1991,73.0,46.9
1992,82.9,41.0
1993,62.1,36.0
1994,77.0,39.9
1995,75.9,46.0
1996,90.0,56.8
1997,62.1,41.0
1998,80.1,68.0
1999,78.1,51.1
2000,63.0,44.1
2001,77.0,48.9
2002,54.0,37.9
2003,73.9,53.1
2004,82.9,61.0
2005,72.0,50.0
2006,73.9,37.9
2007,80.1,45.0
2008,66.0,39.9
2009,84.0,52.0
2010,73.9,44.1
2011,73.0,48.9
2012,93.0,59.0
2013,88.0,73.9
2014,84.9,62.1
2015,53.1,39.0
2016,69.1,39.0
2017,64.0,43.0
2018,69.1,44.1
