YEAR,MAX,MIN
1947,83.3,69.3
1948,81.3,66.4
1949,87.3,68.4
1950,74.3,57.4
1951,78.3,65.3
1952,76.3,63.3
1953,87.3,60.3
1954,81.3,64.4
1955,77.4,46.4
1956,85.3,59.4
1957,78.3,60.3
1958,78.3,54.3
1959,91.4,75.0
1960,83.3,64.4
1961,86.4,62.1
1962,84.4,57.9
1963,92.3,66.4
1964,90.3,61.3
1965,90.0,64.0
1966,84.9,68.0
1967,77.0,60.1
1968,62.1,55.0
1969,90.0,70.0
1973,81.9,59.9
1974,77.0,51.1
1975,86.0,68.0
1976,88.0,68.0
1977,89.1,66.9
1978,86.9,72.0
1979,88.0,66.9
1980,91.0,61.9
1981,79.0,48.9
1982,81.0,52.0
1983,99.0,68.0
1984,88.0,55.9
1985,88.0,62.1
1986,90.0,55.9
1987,78.1,54.0
1988,77.0,51.1
1989,91.9,64.0
1990,88.0,64.9
1991,91.9,63.0
1992,73.0,50.0
1993,82.9,57.9
1994,81.0,57.9
1995,84.0,66.9
1996,88.0,54.0
1997,86.0,59.0
1998,93.9,70.0
1999,82.9,71.1
2000,79.0,60.1
2001,87.1,61.0
2002,88.0,70.0
2003,82.9,57.0
2004,80.1,52.0
2005,95.0,68.0
2006,81.0,60.1
2007,91.9,70.0
2008,86.0,66.0
2009,89.1,62.1
2010,87.1,69.1
2011,81.0,57.0
2012,91.9,55.9
2013,90.0,64.0
2014,88.0,59.0
2015,75.9,55.9
2016,90.0,69.1
2017,78.1,50.0
2018,84.0,66.9
