YEAR,MAX,MIN
1946,37.4,15.4
1947,34.3,17.4
1948,34.3,29.3
1949,39.4,24.4
1950,32.4,5.4
1951,32.4,22.5
1952,45.3,32.4
1953,46.4,31.3
1954,37.4,27.3
1955,57.4,31.3
1956,27.3,13.5
1957,44.4,25.3
1958,58.3,37.9
1959,50.4,35.4
1960,48.4,25.0
1961,46.4,35.4
1962,54.3,25.0
1963,59.0,23.4
1964,48.4,26.1
1965,46.4,28.4
1966,62.1,52.0
1967,36.3,27.3
1968,55.4,44.4
1969,48.0,37.0
1973,61.0,35.1
1974,57.0,41.0
1975,41.0,19.9
1976,34.0,23.0
1977,39.9,34.0
1978,44.1,36.9
1979,59.0,37.9
1980,54.0,26.1
1981,35.1,12.9
1982,51.1,30.0
1983,60.1,32.0
1984,48.9,23.0
1985,36.0,21.0
1986,51.1,30.0
1987,55.0,28.9
1988,50.0,27.0
1989,32.0,10.0
1990,54.0,33.1
1991,53.1,26.1
1992,43.0,37.0
1993,55.9,35.1
1994,44.1,25.0
1995,36.0,19.0
1996,37.0,34.0
1997,35.1,19.9
1998,59.0,48.9
1999,63.0,48.0
2000,36.0,14.0
2001,59.0,39.9
2002,46.9,24.1
2003,64.4,42.8
2004,51.8,44.1
2005,44.6,25.0
2006,57.9,30.0
2007,33.1,21.9
2008,45.0,17.1
2009,57.0,36.0
2010,59.0,26.1
2011,50.0,34.0
2012,63.0,30.0
2013,43.0,19.0
2014,52.0,33.1
2015,37.0,10.9
2016,43.0,24.3
2017,46.0,23.0
2018,51.1,31.1
