YEAR,MAX,MIN
1947,77.4,67.3
1948,79.3,67.3
1949,79.3,57.4
1950,85.3,58.3
1951,85.3,61.3
1952,78.3,61.3
1953,88.3,61.3
1954,77.4,59.4
1955,88.3,66.4
1956,91.2,65.3
1957,78.3,64.4
1958,83.3,68.4
1959,87.4,63.0
1960,77.4,55.0
1961,84.4,62.1
1962,67.3,60.4
1963,81.3,57.0
1964,88.3,56.3
1965,78.1,57.0
1966,77.0,64.9
1967,69.1,50.0
1968,91.4,72.0
1969,84.9,68.0
1973,75.9,59.0
1974,87.1,68.0
1975,87.1,63.0
1976,97.9,72.0
1977,97.9,79.0
1978,84.9,63.0
1979,91.9,70.0
1980,97.0,71.1
1981,82.0,68.0
1982,89.1,66.0
1983,95.0,66.9
1984,91.9,66.9
1985,87.1,66.9
1986,90.0,63.0
1987,77.0,55.9
1988,102.0,69.1
1989,80.1,55.9
1990,70.0,60.1
1991,86.0,54.0
1992,75.0,60.1
1993,79.0,59.0
1994,84.9,62.1
1995,100.0,78.1
1996,81.0,62.1
1997,90.0,68.0
1998,87.1,71.1
1999,89.1,68.0
2000,88.0,66.0
2001,88.0,59.0
2002,89.1,62.1
2003,86.0,55.0
2004,84.9,59.0
2005,87.1,70.0
2006,97.0,72.0
2007,84.0,60.1
2008,90.0,61.0
2009,84.9,55.0
2010,90.0,70.0
2011,87.1,59.0
2012,95.0,70.0
2013,89.1,71.1
2014,80.1,55.0
2015,82.9,59.0
2016,88.0,64.0
2017,81.0,60.1
2018,91.0,72.0
