YEAR,MAX,MIN
1947,55.4,37.4
1948,68.4,40.3
1949,56.3,26.4
1950,43.3,34.3
1951,51.3,35.4
1952,46.4,30.4
1953,45.3,36.3
1954,39.4,23.4
1955,54.3,39.4
1956,70.3,40.3
1957,39.4,31.3
1958,55.4,41.4
1959,60.4,32.0
1960,45.3,35.1
1961,52.3,23.0
1962,49.3,37.9
1963,54.3,30.0
1964,38.3,25.0
1965,42.1,34.0
1966,42.1,26.1
1967,55.9,30.0
1968,62.1,33.4
1969,62.4,42.1
1973,43.0,37.0
1974,61.0,39.0
1975,36.0,15.1
1976,51.1,37.0
1977,55.9,37.9
1978,70.0,43.9
1979,47.8,34.9
1980,59.0,34.0
1981,75.0,43.0
1982,39.0,19.9
1983,45.0,25.2
1984,42.1,32.0
1985,60.1,39.9
1986,64.0,41.0
1987,50.0,17.1
1988,68.0,45.0
1989,59.0,42.1
1990,53.1,30.0
1991,64.9,53.1
1992,52.0,24.1
1993,44.1,21.0
1994,59.0,34.0
1995,63.0,21.0
1996,48.0,30.9
1997,73.9,51.1
1998,48.9,39.0
1999,69.1,48.2
2000,60.1,33.1
2001,52.0,30.9
2002,39.9,30.0
2003,46.9,35.1
2004,59.0,27.1
2005,68.0,31.1
2006,55.9,36.0
2007,61.0,28.9
2008,54.0,35.1
2009,50.0,30.9
2010,75.9,39.0
2011,72.0,35.1
2012,70.0,46.9
2013,57.9,25.0
2014,48.0,35.1
2015,57.9,28.0
2016,9999.9,30.2
2017,55.9,46.0
2018,39.9,26.1
