YEAR,MAX,MIN
1947,82.4,71.2
1948,95.4,68.4
1949,92.3,63.3
1950,78.3,62.4
1951,77.4,55.4
1952,82.4,54.3
1953,93.4,61.3
1954,78.3,71.2
1955,89.2,59.4
1956,75.4,50.4
1957,75.4,56.3
1958,69.3,45.3
1959,94.3,73.0
1960,86.4,68.0
1961,80.4,52.0
1962,72.0,56.3
1963,73.4,60.4
1964,74.3,47.3
1965,79.0,62.1
1966,80.1,53.1
1967,81.0,51.1
1968,82.9,58.3
1969,86.0,63.0
1973,87.1,68.0
1974,79.0,52.0
1975,87.1,73.0
1976,84.9,68.0
1977,78.1,47.8
1978,86.9,64.9
1979,80.1,52.0
1980,87.1,59.0
1981,86.0,60.1
1982,75.0,54.0
1983,90.0,59.0
1984,79.0,51.1
1985,79.0,55.9
1986,82.9,54.0
1987,72.0,51.1
1988,82.9,59.0
1989,77.0,63.0
1990,84.0,66.0
1991,95.0,66.0
1992,89.1,69.1
1993,88.0,68.0
1994,89.1,66.9
1995,89.1,70.0
1996,82.0,57.0
1997,71.1,60.1
1998,84.9,69.1
1999,73.0,68.0
2000,84.0,55.9
2001,80.1,66.9
2002,84.0,64.0
2003,95.0,73.0
2004,81.0,64.9
2005,81.0,57.0
2006,84.0,66.0
2007,80.1,68.0
2008,77.0,63.0
2009,82.9,54.0
2010,84.0,61.0
2011,91.9,64.0
2012,93.9,64.0
2013,89.1,60.1
2014,88.0,70.0
2015,75.0,55.0
2016,84.9,70.0
2017,75.0,52.0
2018,86.0,64.0
