YEAR,MAX,MIN
1947,38.3,34.3
1948,34.3,20.3
1949,33.4,30.4
1950,30.4,12.4
1951,30.4,14.4
1952,34.3,14.4
1953,33.4,25.3
1954,26.4,17.4
1955,32.4,20.3
1956,34.3,29.3
1957,23.4,-3.6
1958,33.4,15.4
1959,33.4,10.9
1960,37.4,28.9
1961,46.4,23.0
1962,8.4,-12.6
1963,32.0,26.1
1964,30.4,13.3
1965,34.0,12.0
1966,24.4,5.0
1967,24.1,6.1
1968,26.4,20.3
1969,13.3,-3.6
1973,19.0,8.1
1974,28.0,11.8
1975,59.0,14.0
1976,34.0,23.0
1977,6.1,-11.0
1978,18.0,-6.2
1979,10.0,-16.1
1980,54.0,19.9
1981,16.0,-2.0
1982,3.9,-26.0
1983,41.0,27.0
1984,21.0,-4.0
1985,25.0,18.0
1986,39.9,21.0
1987,38.1,26.1
1988,28.9,3.9
1989,44.1,24.1
1990,42.1,28.9
1991,32.0,28.0
1992,45.0,25.0
1993,28.0,21.0
1994,35.1,18.0
1995,36.0,16.0
1996,30.0,10.9
1997,10.4,-0.9
1998,21.0,9.0
1999,12.9,-2.9
2000,42.1,30.2
2001,39.0,18.0
2002,53.1,33.1
2003,28.9,8.1
2004,37.9,14.0
2005,36.0,29.1
2006,41.0,35.6
2007,45.0,19.0
2008,44.1,32.0
2009,28.9,12.9
2010,26.6,12.9
2011,33.1,18.0
2012,54.0,25.2
2013,52.0,37.4
2014,39.9,27.1
2015,32.0,19.0
2016,23.0,-0.9
2017,51.1,25.0
2018,59.0,30.2
