YEAR,MAX,MIN
1947,57.4,37.4
1948,60.3,34.3
1949,70.3,51.3
1950,74.3,34.3
1951,55.4,42.4
1952,74.3,50.4
1953,80.2,47.3
1954,66.4,48.4
1955,66.4,48.4
1956,57.4,41.4
1957,56.3,39.4
1958,60.3,45.3
1959,63.3,30.0
1960,85.3,57.0
1961,60.4,46.0
1962,75.9,51.4
1963,51.1,39.4
1964,70.0,43.3
1965,63.0,39.9
1966,60.1,34.0
1967,55.9,37.0
1968,73.4,51.1
1969,53.4,43.3
1973,66.9,57.9
1974,66.9,46.9
1975,60.1,41.0
1976,73.0,46.9
1977,68.0,46.9
1978,59.0,27.9
1979,69.1,41.9
1980,91.0,46.0
1981,59.0,50.0
1982,57.9,30.0
1983,63.0,35.1
1984,55.9,36.0
1985,88.0,63.0
1986,46.0,24.1
1987,50.0,39.9
1988,51.1,28.9
1989,61.0,45.0
1990,73.0,37.0
1991,63.0,32.0
1992,55.0,37.0
1993,60.1,28.9
1994,57.0,34.0
1995,60.1,42.1
1996,64.9,39.9
1997,52.0,34.0
1998,62.1,45.0
1999,54.0,45.0
2000,64.9,33.1
2001,82.0,51.1
2002,43.0,35.6
2003,55.9,41.0
2004,64.0,41.0
2005,57.0,41.0
2006,71.1,44.1
2007,82.9,43.0
2008,75.0,42.1
2009,61.0,37.0
2010,62.1,37.9
2011,50.0,32.0
2012,53.1,36.0
2013,66.9,29.1
2014,73.9,43.0
2015,45.0,35.1
2016,70.0,44.1
2017,60.1,42.1
2018,62.1,39.0
