YEAR,MAX,MIN
1947,94.3,80.2
1948,77.4,57.4
1949,75.4,67.3
1950,78.3,52.3
1951,76.3,52.3
1952,82.4,55.4
1953,72.3,50.4
1954,79.3,68.4
1955,96.3,68.4
1956,71.2,58.3
1957,75.4,55.4
1958,85.3,60.3
1959,92.3,63.0
1960,85.3,69.4
1961,81.0,55.4
1962,89.4,64.9
1963,74.3,55.0
1964,82.4,49.3
1965,73.9,61.0
1966,75.9,55.9
1967,66.0,57.0
1968,91.4,73.9
1969,84.0,72.0
1973,86.9,69.1
1974,87.1,63.0
1975,80.1,71.1
1976,87.1,60.1
1977,73.9,50.9
1978,86.9,70.0
1979,81.0,68.0
1980,90.0,60.1
1981,75.9,51.1
1982,87.1,53.1
1983,99.0,71.1
1984,82.0,57.9
1985,77.0,55.0
1986,80.1,55.9
1987,80.1,57.0
1988,73.9,70.0
1989,79.0,55.0
1990,91.0,69.1
1991,86.0,60.1
1992,75.0,51.1
1993,86.0,66.9
1994,87.1,62.1
1995,90.0,72.0
1996,84.9,66.9
1997,70.0,57.9
1998,78.1,61.0
1999,73.0,64.0
2000,75.0,57.0
2001,73.0,61.0
2002,79.0,53.1
2003,84.0,59.0
2004,78.1,60.1
2005,88.0,69.1
2006,81.0,71.6
2007,68.0,59.0
2008,84.9,63.0
2009,82.9,59.0
2010,88.0,63.0
2011,87.1,64.0
2012,79.0,53.1
2013,84.9,57.0
2014,86.0,64.9
2015,82.9,68.0
2016,84.9,66.0
2017,86.0,63.0
2018,86.0,68.0
