YEAR,MAX,MIN
1947,82.4,63.3
1948,60.3,47.3
1949,82.4,55.4
1950,62.4,56.3
1951,52.3,44.4
1952,48.4,30.4
1953,57.4,38.3
1954,55.4,44.4
1955,68.4,52.3
1956,63.3,43.3
1957,65.3,41.4
1958,78.3,60.3
1959,64.0,57.0
1960,65.3,44.1
1961,74.3,51.1
1962,68.4,60.1
1963,81.3,49.3
1964,68.4,24.4
1965,63.3,50.0
1966,77.0,48.0
1967,62.1,51.1
1968,63.3,48.9
1969,69.1,51.1
1973,73.9,57.9
1974,54.0,34.0
1975,75.9,45.0
1976,56.8,45.9
1977,61.0,39.9
1978,55.9,39.9
1979,61.0,37.9
1980,73.9,37.0
1981,64.9,36.9
1982,72.0,45.0
1983,77.0,45.0
1984,73.0,55.9
1985,71.1,32.0
1986,66.9,37.0
1987,54.0,37.0
1988,60.1,30.0
1989,61.0,35.1
1990,84.0,50.0
1991,55.9,33.1
1992,70.0,36.0
1993,81.0,44.1
1994,75.0,50.0
1995,61.0,46.0
1996,68.0,48.2
1997,82.9,64.0
1998,60.1,51.1
1999,73.0,44.1
2000,48.9,30.0
2001,52.0,28.9
2002,69.1,39.9
2003,80.1,35.1
2004,75.9,43.0
2005,53.6,45.0
2006,66.9,39.9
2007,87.1,66.9
2008,69.1,54.0
2009,61.0,45.0
2010,78.1,46.0
2011,84.0,50.0
2012,51.1,35.1
2013,68.0,45.0
2014,66.0,42.1
2015,71.1,55.0
2016,73.9,55.9
2017,79.0,60.1
2018,70.0,57.0
