YEAR,MAX,MIN
1946,48.4,33.4
1947,80.2,50.4
1948,59.4,37.4
1949,64.4,39.4
1950,63.3,45.3
1951,66.4,44.4
1952,71.2,43.3
1953,63.3,53.4
1954,71.2,61.3
1955,69.3,57.4
1956,84.4,49.3
1957,60.3,33.4
1958,64.4,34.3
1959,54.3,32.0
1960,82.4,53.1
1961,78.4,45.3
1962,82.0,54.3
1963,67.3,55.0
1964,61.3,36.3
1965,60.4,37.0
1966,63.0,34.0
1967,63.0,30.0
1968,75.4,44.4
1969,57.9,55.0
1973,81.9,64.9
1974,70.0,48.9
1975,75.9,42.1
1976,79.0,56.8
1977,55.0,41.0
1978,63.0,48.9
1979,57.9,43.0
1980,57.0,32.9
1981,62.1,35.1
1982,64.0,44.1
1983,75.9,46.0
1984,70.0,54.0
1985,75.9,53.1
1986,70.0,44.1
1987,57.0,28.0
1988,51.1,30.0
1989,79.0,55.9
1990,64.0,32.0
1991,66.0,43.0
1992,63.0,42.1
1993,57.9,32.0
1994,66.0,34.0
1995,82.0,46.0
1996,71.1,50.0
1997,81.0,59.0
1998,69.1,50.0
1999,75.0,43.0
2000,73.0,39.9
2001,64.0,51.1
2002,73.0,48.0
2003,73.9,46.4
2004,63.0,39.9
2005,63.0,55.0
2006,54.0,30.0
2007,55.9,43.0
2008,84.0,51.1
2009,48.0,29.1
2010,82.0,52.0
2011,79.0,55.0
2012,66.9,35.1
2013,75.9,52.0
2014,63.0,36.0
2015,79.0,51.1
2016,68.0,51.1
2017,62.1,55.9
2018,51.1,36.0
