YEAR,MAX,MIN
1946,56.3,38.3
1947,38.3,31.3
1948,56.3,40.3
1949,35.4,30.4
1950,61.3,38.3
1951,36.3,30.4
1952,70.3,38.3
1953,69.3,44.4
1954,67.3,37.4
1955,52.3,17.4
1956,44.4,27.3
1957,55.4,42.4
1958,63.3,46.9
1959,36.3,25.0
1960,64.0,37.4
1961,53.4,36.3
1962,48.9,43.3
1963,62.4,42.1
1964,60.1,32.4
1965,57.0,31.3
1966,62.1,50.0
1967,44.4,28.0
1968,46.4,42.1
1969,48.0,19.9
1973,50.0,28.0
1974,44.1,26.1
1975,64.0,36.0
1976,48.0,20.8
1977,59.9,34.9
1978,42.1,27.9
1979,50.0,35.1
1980,43.0,28.9
1981,62.1,35.1
1982,41.0,12.9
1983,44.1,35.1
1984,36.0,21.9
1985,45.0,35.1
1986,48.0,30.0
1987,63.0,37.0
1988,64.9,32.0
1989,46.9,26.1
1990,70.0,48.9
1991,57.0,39.0
1992,46.0,21.0
1993,44.1,37.9
1994,53.1,33.1
1995,37.0,19.9
1996,55.9,39.2
1997,28.9,21.0
1998,55.9,39.0
1999,51.1,31.1
2000,42.1,23.2
2001,68.0,46.0
2002,39.9,33.1
2003,46.9,37.9
2004,54.0,30.2
2005,55.0,23.0
2006,46.9,39.0
2007,41.0,24.1
2008,37.0,28.4
2009,55.0,43.0
2010,51.1,32.0
2011,64.0,34.0
2012,54.0,27.0
2013,57.2,39.0
2014,30.9,17.1
2015,64.0,43.0
2016,60.1,37.9
2017,52.0,33.1
2018,39.9,28.9
