YEAR,MAX,MIN
1947,89.2,65.3
1948,88.3,65.3
1949,87.3,60.3
1950,77.4,67.3
1951,73.4,60.3
1952,84.4,75.4
1953,82.4,68.4
1954,87.3,61.3
1955,87.3,65.3
1956,75.4,60.3
1957,80.2,66.4
1958,75.4,53.4
1959,90.3,69.1
1960,85.3,62.4
1961,84.4,59.4
1962,78.4,57.0
1963,86.4,73.9
1964,93.4,66.0
1965,82.0,62.1
1966,87.1,53.1
1967,81.0,61.0
1968,92.3,75.4
1969,89.1,75.0
1973,84.9,59.0
1974,88.0,64.0
1975,90.0,68.0
1976,79.0,52.9
1977,91.0,70.9
1978,82.0,61.0
1979,73.9,54.9
1980,91.0,68.0
1981,89.1,61.9
1982,91.9,75.0
1983,93.0,71.1
1984,81.0,57.0
1985,78.1,51.1
1986,93.0,72.0
1987,91.0,52.0
1988,99.0,66.9
1989,87.1,55.0
1990,86.0,60.1
1991,91.0,62.1
1992,82.0,61.0
1993,82.0,61.0
1994,84.0,63.0
1995,93.0,70.0
1996,86.0,69.1
1997,91.9,75.9
1998,82.0,66.9
1999,88.0,71.6
2000,88.0,62.1
2001,86.0,63.0
2002,89.1,66.0
2003,86.0,63.0
2004,82.9,62.1
2005,97.0,68.0
2006,95.0,73.9
2007,82.9,64.9
2008,90.0,71.1
2009,80.1,57.0
2010,93.0,66.9
2011,95.0,69.1
2012,99.0,72.0
2013,93.9,73.0
2014,78.1,54.0
2015,91.9,57.9
2016,82.9,57.0
2017,79.0,55.9
2018,93.0,70.0
