YEAR,MAX,MIN
1947,84.4,56.3
1948,90.0,67.3
1949,82.4,53.4
1950,88.3,57.4
1951,69.3,60.3
1952,88.3,65.3
1953,82.4,53.4
1954,87.3,68.4
1955,78.3,60.3
1956,88.3,62.4
1957,91.2,67.3
1958,71.2,57.4
1959,82.0,57.0
1960,80.4,64.0
1961,86.4,55.4
1962,89.4,67.3
1963,88.3,53.4
1964,82.4,57.0
1965,79.0,54.0
1966,90.0,68.0
1967,84.9,66.9
1968,80.4,50.0
1969,86.0,71.1
1973,79.0,60.1
1974,75.0,66.0
1975,75.0,57.9
1976,97.0,79.0
1977,84.9,70.9
1978,74.8,52.9
1979,90.0,68.9
1980,95.0,66.0
1981,91.0,55.9
1982,80.1,64.9
1983,91.0,63.0
1984,99.0,63.0
1985,80.1,57.0
1986,78.1,55.9
1987,91.9,69.1
1988,89.1,64.0
1989,84.0,68.0
1990,78.1,63.0
1991,86.0,57.0
1992,84.9,61.0
1993,90.0,66.0
1994,82.9,54.0
1995,89.1,61.0
1996,81.0,51.1
1997,82.9,54.0
1998,81.0,61.0
1999,79.0,55.9
2000,82.0,62.1
2001,93.0,62.1
2002,78.1,64.9
2003,82.0,61.0
2004,87.1,61.0
2005,91.0,60.1
2006,77.0,64.9
2007,89.1,62.1
2008,88.0,64.0
2009,84.9,63.0
2010,89.1,66.9
2011,91.0,71.1
2012,87.1,64.0
2013,84.9,64.0
2014,81.0,60.1
2015,82.9,59.0
2016,90.0,60.1
2017,84.9,66.9
2018,87.1,66.9
