YEAR,MAX,MIN
1947,49.3,33.4
1948,10.4,-2.6
1949,39.4,21.4
1950,48.4,14.4
1951,33.4,31.3
1952,48.4,32.4
1953,44.4,35.4
1954,33.4,21.4
1955,33.4,18.3
1956,41.4,20.3
1957,6.4,-15.5
1958,37.4,19.4
1959,41.4,32.4
1960,39.0,34.3
1961,39.9,25.0
1962,33.4,28.0
1963,10.0,-11.6
1964,26.4,8.1
1965,12.0,-5.1
1966,29.3,17.1
1967,37.9,30.9
1968,35.4,30.9
1969,27.3,23.0
1973,36.9,25.0
1974,35.1,21.9
1975,19.0,3.0
1976,27.0,9.0
1977,27.0,12.9
1978,28.9,18.0
1979,30.9,-2.9
1980,41.0,23.0
1981,33.1,16.0
1982,23.0,-0.9
1983,37.0,17.1
1984,26.1,12.9
1985,33.1,9.0
1986,27.0,10.9
1987,45.0,24.1
1988,19.9,0.0
1989,34.0,18.0
1990,44.1,14.0
1991,37.9,16.0
1992,37.9,19.0
1993,34.0,16.0
1994,24.1,-8.0
1995,39.0,33.1
1996,46.9,21.0
1997,19.0,1.0
1998,24.8,3.9
1999,19.9,15.8
2000,34.0,10.9
2001,36.0,32.0
2002,42.1,24.3
2003,30.0,12.0
2004,36.0,25.0
2005,30.0,3.9
2006,48.9,30.0
2007,33.8,28.4
2008,30.2,21.2
2009,12.9,-0.4
2010,39.9,19.0
2011,24.8,15.1
2012,21.9,15.1
2013,30.0,12.0
2014,45.0,24.1
2015,19.0,1.0
2016,42.1,21.0
2017,35.1,16.0
2018,21.0,5.0
