YEAR,MAX,MIN
1947,24.4,17.4
1948,23.4,10.4
1949,35.4,30.4
1950,36.3,20.3
1951,36.3,33.4
1952,31.3,22.5
1953,48.4,17.4
1954,47.3,34.3
1955,33.4,22.5
1956,27.3,10.4
1957,42.4,18.3
1958,35.4,19.4
1959,36.3,18.0
1960,31.3,20.3
1961,54.3,21.0
1962,34.3,21.9
1963,6.1,-8.0
1964,28.4,10.4
1965,48.0,17.1
1966,26.4,-0.9
1967,23.0,3.9
1968,22.3,-0.9
1969,43.3,30.4
1973,36.0,23.0
1974,50.0,36.0
1975,48.9,28.9
1976,46.9,37.0
1977,36.0,9.9
1978,25.9,11.8
1979,39.0,30.9
1980,46.0,36.0
1981,46.0,30.0
1982,46.0,30.0
1983,61.0,34.0
1984,46.0,25.0
1985,42.1,37.0
1986,36.0,15.3
1987,46.9,17.1
1988,34.0,1.0
1989,32.0,21.0
1990,46.0,7.0
1991,57.9,28.0
1992,48.0,25.0
1993,33.1,18.0
1994,37.9,27.0
1995,50.0,24.1
1996,53.1,28.0
1997,46.4,33.1
1998,45.0,32.0
1999,33.8,24.1
2000,46.9,21.9
2001,36.0,9.0
2002,37.0,30.0
2003,50.0,23.0
2004,45.0,30.9
2005,37.4,33.8
2006,37.0,12.0
2007,48.0,23.0
2008,23.0,6.1
2009,28.9,12.0
2010,39.0,30.2
2011,36.0,28.0
2012,45.0,23.2
2013,32.0,9.0
2014,48.9,27.0
2015,30.9,16.0
2016,57.0,35.1
2017,70.0,41.0
2018,41.0,27.0
