YEAR,MAX,MIN
1946,47.3,37.4
1947,46.4,39.4
1948,47.3,30.4
1949,47.3,33.4
1950,45.3,20.3
1951,37.4,18.3
1952,39.4,34.3
1953,65.3,58.3
1954,41.4,38.3
1955,41.4,14.4
1956,48.4,41.4
1957,38.3,25.3
1958,49.3,32.4
1959,40.3,25.0
1960,48.4,34.3
1961,38.3,29.3
1962,47.3,36.0
1963,53.4,39.9
1964,32.4,12.9
1965,52.3,29.3
1966,39.9,28.0
1967,36.0,32.0
1968,30.4,22.3
1969,32.0,16.0
1973,55.0,43.0
1974,53.1,36.0
1975,59.0,45.0
1976,50.0,20.8
1977,59.0,39.9
1978,43.0,25.0
1979,64.9,36.9
1980,48.9,21.0
1981,48.9,30.9
1982,64.9,48.0
1983,63.0,41.0
1984,37.0,18.0
1985,54.0,18.0
1986,36.0,27.0
1987,43.0,24.1
1988,48.0,37.0
1989,57.0,44.1
1990,57.0,30.9
1991,50.0,42.1
1992,63.0,39.0
1993,48.9,23.0
1994,53.1,42.1
1995,53.1,28.9
1996,34.0,24.1
1997,43.0,24.1
1998,36.0,27.0
1999,59.0,39.0
2000,39.9,19.9
2001,55.9,28.0
2002,54.0,34.0
2003,64.9,34.0
2004,55.0,44.6
2005,53.1,32.0
2006,44.1,28.9
2007,59.0,42.1
2008,44.1,28.0
2009,54.0,41.0
2010,51.1,25.2
2011,57.9,39.0
2012,59.0,39.0
2013,51.1,26.1
2014,32.0,17.1
2015,48.0,30.9
2016,39.0,23.0
2017,52.0,30.0
2018,34.0,28.9
