YEAR,MAX,MIN
1947,47.3,27.3
1948,57.4,37.4
1949,61.3,37.4
1950,40.3,33.4
1951,57.4,14.4
1952,40.3,33.4
1953,67.3,45.3
1954,38.3,22.5
1955,40.3,19.4
1956,48.4,35.4
1957,52.3,34.3
1958,46.4,24.4
1959,40.3,18.0
1960,35.4,17.4
1961,45.3,37.9
1962,38.3,33.1
1963,48.4,19.9
1964,39.4,19.9
1965,35.1,18.0
1966,57.9,39.4
1967,44.1,25.0
1968,33.4,26.4
1969,60.4,26.1
1973,46.0,24.1
1974,46.0,27.0
1975,64.0,37.9
1976,46.9,24.1
1977,42.1,25.9
1978,57.9,34.9
1979,69.1,30.9
1980,44.1,21.9
1981,46.9,21.0
1982,50.0,33.1
1983,30.0,14.0
1984,36.0,30.9
1985,48.9,26.1
1986,50.0,28.0
1987,60.1,28.0
1988,64.0,25.0
1989,44.1,19.9
1990,63.0,32.0
1991,71.1,46.0
1992,36.0,24.1
1993,41.0,28.9
1994,70.0,37.0
1995,51.1,30.0
1996,45.0,21.0
1997,61.0,35.1
1998,45.0,26.1
1999,44.1,27.0
2000,59.0,42.1
2001,55.9,28.0
2002,39.0,14.0
2003,48.0,39.0
2004,39.9,19.0
2005,42.1,26.1
2006,48.9,25.0
2007,66.0,55.0
2008,37.0,27.0
2009,61.0,36.0
2010,48.9,33.1
2011,43.0,37.4
2012,87.1,60.1
2013,41.0,14.0
2014,57.9,30.2
2015,48.9,26.1
2016,63.0,37.0
2017,37.9,28.9
2018,50.0,21.9
