YEAR,MAX,MIN
1947,92.3,70.3
1948,82.4,60.3
1949,84.4,50.4
1950,80.2,51.3
1951,68.4,57.4
1952,67.3,47.3
1953,95.4,74.3
1954,77.4,57.4
1955,76.3,51.3
1956,87.3,63.3
1957,80.2,64.4
1958,84.4,66.4
1959,83.3,54.0
1960,96.4,72.0
1961,85.3,68.4
1962,83.3,56.3
1963,78.1,55.4
1964,94.3,66.9
1965,77.4,51.1
1966,87.1,68.0
1967,75.0,44.1
1968,88.3,63.0
1969,82.9,64.0
1973,91.0,70.0
1974,64.0,46.0
1975,84.9,66.9
1976,84.9,61.9
1977,81.0,59.9
1978,84.9,68.0
1979,86.0,64.9
1980,84.9,59.0
1981,71.1,59.9
1982,77.0,51.1
1983,90.0,57.9
1984,82.9,59.0
1985,87.1,62.1
1986,82.0,57.9
1987,72.0,48.9
1988,84.9,57.9
1989,75.9,53.1
1990,82.0,59.0
1991,86.0,62.1
1992,78.1,62.1
1993,73.0,61.0
1994,68.0,48.9
1995,84.0,54.0
1996,82.9,63.0
1997,66.9,57.0
1998,80.1,55.9
1999,89.1,64.0
2000,91.0,66.9
2001,84.9,48.9
2002,82.0,66.0
2003,82.9,60.1
2004,84.0,62.1
2005,82.9,57.9
2006,78.1,53.1
2007,88.0,61.0
2008,93.9,64.9
2009,75.0,50.0
2010,82.9,59.0
2011,91.9,73.0
2012,88.0,71.1
2013,79.0,57.0
2014,82.9,61.0
2015,91.0,72.0
2016,75.9,55.9
2017,84.0,50.0
2018,87.1,69.8
